pair_index,pointwise_sd,n_subsamples_covered
2643,0.002012509013596428,3
2644,0.0020390055009843443,3
2645,0.009802982253903199,3
2646,0.008942070538180991,3
2647,0.002866461583043634,3
2648,0.012098108591418107,3
2649,0.006519291289384371,3
2650,0.015434066118340625,3
2651,0.017871238139872785,3
2652,0.03480921156257332,3
2653,0.011177697212836226,3
2654,0.006002523363728575,3
2655,0.01258455314199843,3
2656,0.009188248201527204,3
2657,0.004719347245744987,3
2658,0.009952148836281826,3
2659,0.00841035277277654,3
2660,0.010174430086390423,3
2661,0.016973208109390504,3
2662,0.011650367046577846,3
2663,0.006741483566282119,3
2664,0.00843605158418853,3
2665,0.00950944093842358,3
2666,0.012301992035022129,3
2667,0.004560022989416168,3
2668,0.009367486302403154,3
2669,0.005538014247611464,3
2670,0.0068314511096147605,3
2671,0.018461077419193946,3
2672,0.0034633984909615595,3
2673,0.0050029869890906445,3
2674,0.018240816752012983,3
2675,0.01189430205753292,3
2676,0.005543428396440883,3
2677,0.00832927451336413,3
2678,0.007449152194533966,3
2679,0.005218003533679139,3
2680,0.0043400691712653814,3
2681,0.008600757209275264,3
2682,0.005960032883651442,3
2683,0.016393360164299254,3
2684,0.012266786657346401,3
2685,0.008827459782291444,3
2686,0.0022915609404164958,3
2687,0.004095945377474551,3
2688,0.004574818087368897,3
2689,0.0018760690762410729,3
2690,0.012874701336395287,3
2691,0.011093883473360011,3
2692,0.01047991212228192,3
2693,0.007910291458754673,3
2694,0.014790817761354129,3
2695,0.01010508251758707,3
2696,0.01483977657226996,3
2697,0.013945189790489922,3
2698,0.005447436487506511,3
2699,0.003975384284530248,3
2700,0.020467462612938032,3
2701,0.008750633456836729,3
2702,0.007047865178296605,3
2703,0.005992210186000354,3
2704,0.011806217414596545,3
2705,0.0109936494536277,3
2706,0.0065577398651648425,3
2707,0.0038003344535529134,3
2708,0.011261335477981216,3
2709,0.00669887248297539,3
2710,0.008037590737458125,3
2711,0.006728622591066264,3
2712,0.0004865306960737564,3
2713,0.0019220030375427376,3
2714,0.014203765438951433,3
2715,0.0046388898942175604,3
2716,0.006878019124614138,3
2717,0.01540701405361505,3
2718,0.0077812938560409385,3
2719,0.005036665458588702,3
2720,0.02013687043228562,3
2721,0.017594728820600074,3
2722,0.002666744459316598,3
2723,0.010195632390891166,3
2724,0.005732215458825941,3
2725,0.008430707447441404,3
2726,0.02355044995437137,3
2727,0.004649225647371826,3
2728,0.0006034205841836435,3
2729,0.0014736450032069182,3
2730,0.005088887369711362,3
2731,0.019535802426832605,3
2732,0.010287664273297921,3
2733,0.007036192174091466,3
2734,0.005926734921899729,3
2735,0.0062907261555897615,3
2736,0.007688206776205054,3
2737,0.0040268070048049415,3
2738,0.007339464769474024,3
2739,0.011649613046625328,3
2740,0.009800309096360284,3
2741,0.002143387949467075,3
2742,0.008009377767084868,3
2743,0.0030384580722340325,3
2744,0.024472946857772744,3
2745,0.12861380125534638,3
2746,0.012963421412573404,3
2747,0.07001266929700053,3
2748,0.010188577502825254,3
2749,0.00998266413490177,3
2750,0.005295400345471931,3
2751,0.0041446891809191104,3
2752,0.002652443242365361,3
2753,0.010033458138756578,3
2754,0.0042325281043567595,3
2755,0.00828695134918882,3
2756,0.015981668081148818,3
2757,0.008150592016817983,3
2758,0.005878950286347546,3
2759,0.005087487440224413,3
2760,0.0040441670144908,3
2761,0.003952772183806917,3
2762,0.008748575234463287,3
2763,0.0034321879793835003,3
2764,0.013156941991202509,3
2765,0.01038664184018147,3
2766,0.014043032836103886,3
2767,0.014594322706591117,3
2768,0.0015747069915789753,3
2769,0.013291230660742975,3
2770,0.010923771967579696,3
2771,0.004169813465507777,3
2772,0.004563143476293009,3
2773,0.009167794011577952,3
2774,0.007223985846334089,3
2775,0.010631590514961766,3
2776,0.01416608831223528,3
2777,0.00366813835221298,3
2778,0.011096323806371284,3
2779,0.007912075424919144,3
2780,0.004745285599009602,3
2781,0.007358311880697475,3
2782,0.008888813524663981,3
2783,0.009796094079338558,3
2784,0.004351981240593848,3
2785,0.009586515786252909,3
2786,0.006243569062619892,3
2787,0.007094379526436174,3
2788,0.007588167215511258,3
2789,0.007138755448851457,3
2790,0.0068898551645496095,3
2791,0.004176299654678439,3
2792,0.05401335853666094,3
2793,0.01887782663566599,3
2794,0.05599875372347289,3
2795,0.011590163842534505,3
2796,0.01008370597635694,3
2797,0.007559899845762377,3
2798,0.004592131348093058,3
2799,0.007269379883930714,3
2800,0.007343861110889039,3
2801,0.003915479439033038,3
2802,0.10952214242882538,3
2803,0.006139728342390091,3
2804,0.005967478804854475,3
2805,0.0032441217562530636,3
2806,0.010179548986861995,3
2807,0.01329403484853907,3
2808,0.005795885312095724,3
2809,0.01066454322748567,3
2810,0.013166469728014314,3
2811,0.019778367257041126,3
2812,0.022104483999230987,3
2813,0.009022743915573362,3
2814,0.0055164870174915365,3
2815,0.0021549146390841115,3
2816,0.0008006293720323007,3
2817,0.04329179421973048,3
2818,0.00636770469928928,3
2819,0.010997359625418644,3
2820,0.010974929619169469,3
2821,0.011811282334053909,3
2822,0.014730913509812801,3
2823,0.006184564042688331,3
2824,0.07206631523281151,3
2825,0.010643801337192702,3
2826,0.018975084110952185,3
2827,0.017676516232067622,3
2828,0.011841421157742582,3
2829,0.007397425628590492,3
2830,0.012069181350871417,3
2831,0.040259443146120955,3
2832,0.007674676386938676,3
2833,0.01666302924899897,3
2834,0.008051713631748494,3
2835,0.00667988299632161,3
2836,0.005727037803819608,3
2837,0.0060769051443749465,3
2838,0.01330830102642476,3
2839,0.004952858612097109,3
2840,0.013551954366344115,3
2841,0.03926642246686124,3
2842,0.006315267894429147,3
2843,0.01467190132849304,3
2844,0.00554643305455544,3
2845,0.010143617191602818,3
2846,0.008254825104353308,3
2847,0.003617673418424896,3
2848,0.003196947607192943,3
2849,0.01212774483082672,3
2850,0.018323103243460818,3
2851,0.007661324502974419,3
2852,0.009074095492472612,3
2853,0.01661675300615265,3
2854,0.01105913886197471,3
2855,0.00620002860973617,3
2856,0.0012857219805737369,3
2857,0.014360676615187742,3
2858,0.01994337890058977,3
2859,0.028695970482058623,3
2860,0.005160646851909859,3
2861,0.007638433645218286,3
2862,0.02779668164724001,3
2863,0.016550787080706113,3
2864,0.007796905168731704,3
2865,0.009235676517838298,3
2866,0.016693189478308054,3
2867,0.011321249745238078,3
2868,0.0078071590301838625,3
2869,0.005114112199356743,3
2870,0.024045527162443757,3
2871,0.009922851350501144,3
2872,0.008034070720531283,3
2873,0.01821721305269497,3
2874,0.005521037171186342,3
2875,0.039649868362002245,3
2876,0.023109177184570198,3
2877,0.005113106389503166,3
2878,0.003865347716939049,3
2879,0.00941645015576454,3
2880,0.004961755934896961,3
2881,0.018710685457988534,3
2882,0.012714388185886653,3
2883,0.006518755660177196,3
2884,0.017884836993371105,3
2885,0.002973844700842774,3
2886,0.005279372804957937,3
2887,0.010843074179869877,3
2888,0.01842023344524657,3
2889,0.007731499210518296,3
2890,0.006249405518414064,3
2891,0.03227664862190355,3
2892,0.004276779390579326,3
2893,0.007178572180442612,3
2894,0.01301769135960887,3
2895,0.0530759878243253,3
2896,0.0082797934395719,3
2897,0.010864885799092784,3
2898,0.001689133167473514,3
2899,0.00405744705914592,3
2900,0.011414162988133088,3
2901,0.004946735569069667,3
2902,0.00795838707877244,3
2903,0.005995257401862554,3
2904,0.007532860603023226,3
2905,0.006784645429543911,3
2906,0.006745948054917248,3
2907,0.007629702483055294,3
2908,0.0020901305181263937,3
2909,0.012924670731218304,3
2910,0.01209281472535371,3
2911,0.0023806474563477214,3
2912,0.01886759042062037,3
2913,0.006023302189436966,3
2914,0.01407130372102797,3
2915,0.03444298875468734,3
2916,0.025626303007263762,3
2917,0.007657576556913394,3
2918,0.009450461952320025,3
2919,0.008220070883236598,3
2920,0.010007383003649225,3
2921,0.009768657345509836,3
2922,0.008372594525430729,3
2923,0.006668051541140601,3
2924,0.010249503479105946,3
2925,0.003828851325792511,3
2926,0.026753999921168947,3
2927,0.007907919769897586,3
2928,0.0064126984407176955,3
2929,0.0047701960747925315,3
2930,0.012504401828088152,3
2931,0.005561189496190528,3
2932,0.01105061617859106,3
2933,0.01187621971282403,3
2934,0.003846912172269731,3
2935,0.026170279254842048,3
2936,0.003865147799183344,3
2937,0.0077765382268842834,3
2938,0.922240514217768,3
2939,0.007043376560373454,3
2940,0.0021904314902647525,3
2941,0.0028723805420111147,3
2942,0.005914162050074043,3
2943,0.0029724674392887568,3
2944,0.0050858990661795216,3
2945,0.004958411787627616,3
2946,0.0070177127713371675,3
2947,0.008857060646528596,3
2948,0.002982993432335539,3
2949,0.006655361080103107,3
2950,0.005291121646509918,3
2951,0.003992243278548676,3
2952,0.0049857080143702395,3
2953,0.003094419174760136,3
2954,0.002901745341595988,3
2955,0.010859386760258065,3
2956,0.004401261054095886,3
2957,0.012472838200042328,3
2958,0.010566042402291965,3
2959,0.018490989264159284,3
2960,0.005402340819563753,3
2961,0.013915667284870538,3
2962,0.008923321408215399,3
2963,0.007976215308668584,3
2964,0.006725170944291417,3
2965,0.004645157004204004,3
2966,0.005955086493444399,3
2967,0.0033659267046210173,3
2968,0.007420165252721691,3
2969,0.004131116621241436,3
2970,0.011770872692778506,3
2971,0.013878875856818077,3
2972,0.004477437394856251,3
2973,0.010262558765834812,3
2974,0.018574352421882722,3
2975,0.00340862616229294,3
2976,0.016609215049246076,3
2977,0.00546961710811325,3
2978,0.014377643267563427,3
2979,0.10504736462725892,3
2980,0.0068335815411554686,3
2981,0.009072247853863926,3
2982,0.011383627604189246,3
2983,0.003897395803922341,3
2984,0.002523214973834159,3
2985,0.010685918749033043,3
2986,0.009361768966606945,3
2987,0.002686016599668124,3
2988,0.009905718424877337,3
2989,0.0012377768147143282,3
2990,0.006600729482465917,3
2991,0.003630815873839334,3
2992,0.01431614847915028,3
2993,0.004802033602076867,3
2994,0.0119391883436008,3
2995,0.012288537539718744,3
2996,0.012174722029921889,3
2997,0.004067445571818163,3
2998,0.005809765856935916,3
2999,0.008277945902377066,3
3000,0.0030700493386471017,3
3001,0.012754810514442917,3
3002,0.015669332735197664,3
3003,0.003897117836357948,3
3004,0.002841766752649564,3
3005,0.008935564022831823,3
3006,0.01031927927094854,3
3007,0.0030645931595318864,3
3008,0.04689886755469834,3
3009,0.001240892007225726,3
3010,0.01225238762337315,3
3011,7.860480702481702e-05,3
3012,0.0033042968534926676,3
3013,0.012647603973510361,3
3014,0.004052233447663068,3
3015,0.008965646798390948,3
3016,0.0010239413667657402,3
3017,0.013268637815184241,3
3018,0.0032295448005318153,3
3019,0.003949101411269726,3
3020,0.0048439031779507315,3
3021,0.006141078390207222,3
3022,0.0045624276549615745,3
3023,0.0031761418123714023,3
3024,0.0032793145815305045,3
3025,0.010691093645555393,3
3026,0.011935219664931144,3
3027,0.0038065504462698255,3
3028,0.006646368633939545,3
3029,0.005225689494377801,3
3030,0.007008006557720285,3
3031,0.004172864716326229,3
3032,0.018649961632857162,3
3033,0.011601999189815436,3
3034,0.005444764713231334,3
3035,0.009656280676359182,3
3036,0.01488947915803624,3
3037,0.1006447777318727,3
3038,0.006942531848193947,3
3039,0.0035430612961536967,3
3040,0.01162988644768664,3
3041,0.0038691009348828624,3
3042,0.013037059725977428,3
3043,0.008395403209055591,3
3044,0.00796581216166824,3
3045,0.007553800563761708,3
3046,0.005971351777671526,3
3047,0.022633530754849696,3
3048,0.007896447020455092,3
3049,0.00405748278209188,3
3050,0.00227051909889163,3
3051,0.07535007447374853,3
3052,0.021860873032326936,3
3053,0.006394232467536961,3
3054,0.013532119403285456,3
3055,0.010020035596753494,3
3056,0.006671264316557097,3
3057,0.007728018615551741,3
3058,0.005539343082276204,3
3059,0.0027119699201646487,3
3060,0.08135682554700205,3
3061,0.005971351777671526,3
3062,0.018876981100152297,3
3063,0.009877623121270027,3
3064,0.00294085076784025,3
3065,0.006896792109815115,3
3066,0.007041088445474386,3
3067,0.014182637492214559,3
3068,0.018269615284206467,3
3069,0.01337832994332252,3
3070,0.012218879167457298,3
3071,0.01599816793950751,3
3072,0.01543241823378352,3
3073,0.010021984669629246,3
3074,0.007436797975804276,3
3075,0.006892696515127969,3
3076,0.01155881867821624,3
3077,0.00999147059132133,3
3078,0.013824079161083466,3
3079,0.0068852423657806815,3
3080,0.008615898043693419,3
3081,0.016295317873382984,3
3082,0.03793640142539368,3
3083,0.010349359532352154,3
3084,0.018777440745401622,3
3085,0.018689480637243766,3
3086,0.0030199629993060183,3
3087,0.009680392755375807,3
3088,0.011564165228784342,3
3089,0.012689663050633357,3
3090,0.019184875711119726,3
3091,0.01303977268335864,3
3092,0.05258973162182728,3
3093,0.01819647670360511,3
3094,0.00968081651674365,3
3095,0.018337346263497964,3
3096,0.034257623209696685,3
3097,0.0163235749867407,3
3098,0.05661730427723686,3
3099,0.015575861374929958,3
3100,0.013848048742009967,3
3101,0.03585802379499781,3
3102,0.0171670712529704,3
3103,0.020499633217190255,3
3104,0.009810447726007795,3
3105,0.02134966408524656,3
3106,0.0027186246973254064,3
3107,0.0005937894449081467,3
3108,0.005663484659191258,3
3109,0.007830873335117962,3
3110,0.010084466197501377,3
3111,0.004243770381890009,3
3112,0.011343932010373673,3
3113,0.017938493385342973,3
3114,0.005969715953725731,3
3115,0.015019921304039036,3
3116,0.004173688074702059,3
3117,0.004460767318856714,3
3118,0.023074656838201146,3
3119,0.009276821029629501,3
3120,0.05325322337810482,3
3121,0.004867341323126341,3
3122,0.009165817609997372,3
3123,0.004501425836001477,3
3124,0.008871583509169318,3
3125,0.01155503530265795,3
3126,0.009719575636231118,3
3127,0.002037053952285848,3
3128,0.05485025412947346,3
3129,0.0018882540580456605,3
3130,0.04224405399598123,3
3131,0.0035355839518634454,3
3132,0.056791795597007345,3
3133,0.008788542783341654,3
3134,0.001640673172275646,3
3135,0.004280604515784247,3
3136,0.0011619434344792119,3
3137,0.01034120003682644,3
3138,0.007129663199634904,3
3139,0.0035932596819559697,3
3140,0.004058384739228179,3
3141,0.015471112183068937,3
3142,0.009007536092100431,3
3143,0.006569927714998112,3
3144,0.0038508137116295654,3
3145,0.0027020299456109787,3
3146,0.010788664972426514,3
3147,0.0056656059810676574,3
3148,0.00859480999807478,3
3149,0.017127535514580825,3
3150,0.010791558194461565,3
3151,0.07810494322082553,3
3152,0.007594191137837136,3
3153,0.002864368480232423,3
3154,0.006035077669803266,3
3155,0.012099479684571462,3
3156,0.007306000802462839,3
3157,0.012817121347072993,3
3158,0.01244884861717817,3
3159,0.016210050781989935,3
3160,0.017571994322016095,3
3161,0.012330039354698334,3
3162,0.015600035903487932,3
3163,0.006450408578403937,3
3164,0.004912965291465681,3
3165,0.012355438880149523,3
3166,0.010166106787138349,3
3167,0.014840978024284877,3
3168,0.004984961755780084,3
3169,0.008044990115644992,3
3170,0.005305146333791959,3
3171,0.011334407735219864,3
3172,0.012274750311663888,3
3173,0.010313489944461508,3
3174,0.006892409321995573,3
3175,0.003089438266497226,3
3176,0.018758338748015482,3
3177,0.0014385152268733537,3
3178,0.018715443058455433,3
3179,0.008542607101251919,3
3180,0.011978371254667636,3
3181,0.004884576814898643,3
3182,0.0012085321776817805,3
3183,0.00778135320544666,3
3184,0.009492200437648445,3
3185,0.009323644945589033,3
3186,0.010007448366685268,3
3187,0.005384108494152885,3
3188,0.002479935996337982,3
3189,0.005507514887329318,3
3190,0.010909072603823153,3
3191,0.008723658351835842,3
3192,0.008036588607799378,3
3193,0.004781355663534311,3
3194,0.011349454725395388,3
3195,0.007536916007088383,3
3196,0.01562081525886198,3
3197,0.014093948112020561,3
3198,0.004305078411243378,3
3199,0.014840072482733644,3
3200,0.045394334998542,3
3201,0.002766443773605434,3
3202,0.002889497087913518,3
3203,0.005776094589888907,3
3204,0.0009976433525843318,3
3205,0.002144989341147394,3
3206,0.01607903567693341,3
3207,0.005046681988110737,3
3208,0.006235018237608899,3
3209,0.0048678058435621474,3
3210,0.012382153162640167,3
3211,0.0076435061525624735,3
3212,0.002940981459163814,3
3213,0.010771529507326218,3
3214,0.013867305020497695,3
3215,0.013629112951319758,3
3216,0.007908342760694666,3
3217,0.010399737197607287,3
3218,0.011681655569974542,3
3219,0.012800957788179091,3
3220,0.009610328575084256,3
3221,0.005876610895499714,3
3222,0.01395916750310051,3
3223,0.014696008731682277,3
3224,0.011192800139686931,3
3225,0.003947492022156002,3
3226,0.001053708640074527,3
3227,0.004064302622231764,3
3228,0.010619231988927984,3
3229,0.00919076140009397,3
3230,0.00880869051378902,3
3231,0.012635236760512512,3
3232,0.008830033512254792,3
3233,0.6122062970490841,3
3234,0.002727882123138299,3
3235,0.011572048146273276,3
3236,0.001267667138035837,3
3237,0.01194170147552537,3
3238,0.011428597523954878,3
3239,0.015729937253137195,3
3240,0.009610328575084256,3
3241,0.005144896552585482,3
3242,0.003639616476646312,3
3243,0.012567437014969395,3
3244,0.01421073121395087,3
3245,0.01683630398648625,3
3246,0.016038357374490893,3
3247,0.008108729635116359,3
3248,0.0013598669595469872,3
3249,0.0037098102145218703,3
3250,0.007941595138743136,3
3251,0.017748471966515928,3
3252,0.01313113598826342,3
3253,0.003820628602295767,3
3254,0.012602765154802466,3
3255,0.019538187994250705,3
3256,0.009555862635306358,3
3257,0.009377737590337441,3
3258,0.010835336774007392,3
3259,0.008092012811495134,3
3260,0.0242224965961093,3
3261,0.00489132461019443,3
3262,0.010507400283666986,3
3263,0.017092059335220306,3
3264,0.028237670740402385,3
3265,0.009654465895000602,3
3266,0.07785690930147818,3
3267,0.00667171181281494,3
3268,0.003445589039230914,3
3269,0.010454621029435075,3
3270,0.0021632714893577943,3
3271,0.009287383386134848,3
3272,0.007042815850042052,3
3273,0.0015620171239068138,3
3274,0.01704558634342723,3
3275,0.005507184067307349,3
3276,0.016585903367183734,3
3277,0.01370231265444055,3
3278,0.008966512872826881,3
3279,0.00903535305956907,3
3280,0.004493848948483793,3
3281,0.014459555832124197,3
3282,0.006834372733071263,3
3283,0.005440591650126767,3
3284,0.007505862111311576,3
3285,0.016231104348050147,3
3286,0.01711794811223796,3
3287,0.006052584674530083,3
3288,0.005992276878150647,3
3289,0.010136588399402445,3
3290,0.007185522601575406,3
3291,0.006639996753184832,3
3292,0.008162971503998176,3
3293,0.008785911460346714,3
3294,0.007992957065378474,3
3295,0.008029680569451523,3
3296,0.017689193397408518,3
3297,0.009926111308729429,3
3298,0.014459555832124197,3
3299,0.002238946329729237,3
3300,0.00413130011209213,3
3301,0.03941327695468336,3
3302,0.005850287171671564,3
3303,0.029685426372041912,3
3304,0.006029491244035588,3
3305,0.013749943885296972,3
3306,0.011917789338310728,3
3307,0.007250282673890021,3
3308,0.009970752548162154,3
3309,0.013353741506713953,3
3310,0.013048855088893935,3
3311,0.007515999113348669,3
3312,0.0031319860910329696,3
3313,0.0064587477181880125,3
3314,0.00679825561866733,3
3315,0.006551842689363178,3
3316,0.0068180765353118315,3
3317,0.015349864690315799,3
3318,0.004030682324932788,3
3319,0.0020982789817790854,3
3320,0.004423418944346146,3
3321,0.007644234177511689,3
3322,0.03265595538391525,3
3323,0.010064595564330257,3
3324,0.020355430062327116,3
3325,0.0040546148572952615,3
3326,0.007648322727678658,3
3327,0.00685047694461389,3
3328,0.008218281326208717,3
3329,0.014485496517309309,3
3330,0.008391386752954354,3
3331,0.01805303588008125,3
3332,0.0084794764774897,3
3333,0.016557826574941127,3
3334,0.01582416943868962,3
3335,0.009829881602415361,3
3336,0.019560090620262212,3
3337,0.007387854493679347,3
3338,0.019911935900895024,3
3339,0.014440121439574129,3
3340,0.03110121157662962,3
3341,0.0015719009270938654,3
3342,0.003373509157758113,3
3343,0.008942323631325586,3
3344,0.019319355102388126,3
3345,0.03007687013081012,3
3346,0.008002702505964285,3
3347,0.009168058046833774,3
3348,0.0034722425377678363,3
3349,0.006057703748024674,3
3350,0.0084603857723224,3
3351,0.007914554791812559,3
3352,0.004783773517865143,3
3353,0.008924114660095834,3
3354,0.015618236389759238,3
3355,0.01837309339959156,3
3356,0.008481174660907505,3
3357,0.007742749760302891,3
3358,0.003949868909062964,3
3359,0.01083592791379667,3
3360,0.005606749700869027,3
3361,0.01098300733931766,3
3362,0.00506999585839016,3
3363,0.009110681663090743,3
3364,0.006739786384892573,3
3365,0.012716464139019862,3
3366,0.014006416512621182,3
3367,0.007804440461813109,3
3368,0.004418025497901621,3
3369,0.006505985316705106,3
3370,0.005922547115838254,3
3371,0.0068306072352735175,3
3372,0.004199615931156331,3
3373,0.007768513828314688,3
3374,0.005320259941077389,3
3375,0.003913517943589326,3
3376,0.007271814225954184,3
3377,0.004835417708452887,3
3378,0.004624209398227619,3
3379,0.011975786403351566,3
3380,0.010064000237055514,3
3381,0.007599591878124016,3
3382,0.012239296548588022,3
3383,0.005904021072623991,3
3384,0.015734307757231662,3
3385,0.009433285596351907,3
3386,0.004032460760136324,3
3387,0.00652694228589707,3
3388,0.0032933664013855054,3
3389,0.012903047237417873,3
3390,0.010046008806665521,3
3391,0.004556762174105069,3
3392,0.008980263469483241,3
3393,0.009987407811536578,3
3394,0.012837694700248384,3
3395,0.01721936168624143,3
3396,0.009309500258066884,3
3397,0.018627582941197422,3
3398,0.016173728246631897,3
3399,0.008987880578611895,3
3400,0.01110853608139396,3
3401,0.007665776527259599,3
3402,0.009899906015320219,3
3403,0.009411980102368125,3
3404,0.009189491156704841,3
3405,0.009946064748416635,3
3406,0.010301942458952969,3
3407,0.010433803030879908,3
3408,0.0239116969926132,3
3409,0.009031654167698303,3
3410,0.00557667675790151,3
3411,0.006424331840227545,3
3412,0.002788019381291746,3
3413,0.0037009767353641926,3
3414,0.015670828145449463,3
3415,0.0038440486545528755,3
3416,0.04716580109725961,3
3417,0.007162103717927155,3
3418,0.006523517237728488,3
3419,0.016908607029444245,3
3420,0.007351642043191565,3
3421,0.006588421502006243,3
3422,0.0014342565855258401,3
3423,0.007227886027852885,3
3424,0.002569141164240584,3
3425,0.012060420622214537,3
3426,0.009655347046234396,3
3427,0.005773240612406641,3
3428,0.013103107490740985,3
3429,0.022808440124508927,3
3430,0.07518418834827867,3
3431,0.009337176156840422,3
3432,0.025950195432701537,3
3433,0.002253344539597146,3
3434,0.008021251911865717,3
3435,0.013789145038153606,3
3436,0.018763823913931797,3
3437,0.008026806791434277,3
3438,0.0024379369872785175,3
3439,0.013716511031766783,3
3440,0.003707350134303849,3
3441,0.010185111961713284,3
3442,0.006857216487031718,3
3443,0.008961366641683868,3
3444,0.010719210627147428,3
3445,0.013763712441672927,3
3446,0.01532880652031814,3
3447,0.0035276685417480256,3
3448,0.009353545720603016,3
3449,0.01165463721945957,3
3450,0.010906154636081527,3
3451,0.015341914777102766,3
3452,0.0031287122828809574,3
3453,0.004108478701478355,3
3454,0.01318001171863809,3
3455,0.011674365983764982,3
3456,0.01068381720530126,3
3457,0.007866884392885746,3
3458,0.03818316182854719,3
3459,0.008948587566986426,3
3460,0.0064649919778841285,3
3461,0.004814150825647472,3
3462,0.0101010796714219,3
3463,0.012561433761592104,3
3464,0.005062934487356412,3
3465,0.017011001130812768,3
3466,0.009461824867054108,3
3467,0.0066199816007591235,3
3468,0.010557858032716982,3
3469,0.0047101538561762435,3
3470,0.012066915813917462,3
3471,0.006940739237731087,3
3472,0.0038768273188872103,3
3473,0.00968978786451054,3
3474,0.02363655466615995,3
3475,0.005212743760725711,3
3476,0.0019767311345314648,3
3477,0.016721054783420758,3
3478,0.006489690238906981,3
3479,0.007517109892797513,3
3480,0.007555248157813804,3
3481,0.015513725702643076,3
3482,0.006357045874331558,3
3483,0.004110062866492123,3
3484,0.018985939226504513,3
3485,0.005333153767613165,3
3486,0.012483240035370087,3
3487,0.016505630381630294,3
3488,0.012316589814671281,3
3489,0.007054786938853617,3
3490,0.005773240612406641,3
3491,0.003956906442164504,3
3492,0.004124906066489038,3
3493,0.009716829785861842,3
3494,0.014197957728530702,3
3495,0.006386866105337372,3
3496,0.007013351363075655,3
3497,0.004279777589485333,3
3498,0.008755345527704142,3
3499,0.005317291371622198,3
3500,0.0065254855655440674,3
3501,0.005121166879278967,3
3502,0.0042436924079087175,3
3503,0.0025352812592983743,3
3504,0.003334792294056063,3
3505,0.011049134762106061,3
3506,0.016686832433437944,3
3507,0.13255694120512418,3
3508,0.008858909921746061,3
3509,0.007772029470380065,3
3510,0.011230209638922073,3
3511,0.010287966397663122,3
3512,0.012518143175906321,3
3513,0.019902445619905812,3
3514,0.05363508637222149,3
3515,0.005869893380646469,3
3516,0.0060280029972347125,3
3517,0.018443948610225705,3
3518,0.004829786685771445,3
3519,0.008904436816894963,3
3520,0.01883963591462282,3
3521,0.01282300420943327,3
3522,0.0034527454886688117,3
3523,0.009219803167627678,3
3524,0.006124688666273378,3
3525,0.007894543992523964,3
3526,0.005573296495375797,3
3527,0.016032737018985922,3
3528,0.009521918712662608,3
3529,0.02797618562589574,3
3530,0.0028205387533436223,3
3531,0.0090323487785113,3
3532,0.005372937551705362,3
3533,0.014131437255980503,3
3534,0.005144845172043236,3
3535,0.03185361785715708,3
3536,0.01074564533151068,3
3537,0.009963052317450568,3
3538,0.005932142883928521,3
3539,0.01237262621754983,3
3540,0.00885922266427768,3
3541,0.012809706696948624,3
3542,0.0060506432181038974,3
3543,0.005548139263342643,3
3544,0.019205492566056647,3
3545,0.012580013758257073,3
3546,0.005636367301300101,3
3547,0.011933582079472937,3
3548,0.016433828446940697,3
3549,0.006380443069652714,3
3550,0.007604461267432295,3
3551,0.011817058565238408,3
3552,0.014037751731916884,3
3553,0.024281886722806838,3
3554,0.009647972112134326,3
3555,0.00785091875708786,3
3556,0.00724427227429088,3
3557,0.011370317914756753,3
3558,0.007642061117023809,3
3559,0.005060775517810893,3
3560,0.00783684808899346,3
3561,0.01201978334147569,3
3562,0.00704207655869171,3
3563,0.03719981246195362,3
3564,0.027659136338029938,3
3565,0.0063079598889976395,3
3566,0.0045926622125361674,3
3567,0.01493101395301623,3
3568,0.01361529604502675,3
3569,0.014329876980924973,3
3570,0.020488917166128988,3
3571,0.016593554382333568,3
3572,0.007755553551926187,3
3573,0.008959032851571796,3
3574,0.0055281987241079114,3
3575,0.0017109140238332164,3
3576,0.002005855647989438,3
3577,0.005309379732098924,3
3578,0.003602740389131139,3
3579,0.013061189464920376,3
3580,0.046806405537556564,3
3581,0.0022866003983255927,3
3582,0.004584432572967307,3
3583,0.013743158436076264,3
3584,0.004517129161048864,3
3585,0.019308148339554167,3
3586,0.021158655791254727,3
3587,0.009647835582166793,3
3588,0.004140247232543789,3
3589,0.007326102584978654,3
3590,0.013187587599241934,3
3591,0.01850807534433763,3
3592,0.0007708757562495989,3
3593,0.00896007962141808,3
3594,0.02558303623089872,3
3595,0.01087231666845153,3
3596,0.009797595016096004,3
3597,0.006618947672957824,3
3598,0.01195777283177066,3
3599,0.0069206853529746445,3
3600,0.011332742507327449,3
3601,0.02864445578311489,3
3602,0.010414872173123622,3
3603,0.008661818531014822,3
3604,0.0026902793097859667,3
3605,0.006460534730260228,3
3606,0.00545613312917651,3
3607,0.009060660419178064,3
3608,9.53181424737992e-05,3
3609,0.005802988508814331,3
3610,0.014056112183128083,3
3611,0.00264977362713292,3
3612,0.002588886138595553,3
3613,0.004929419782672107,3
3614,0.011132196739994688,3
3615,0.011853699849636173,3
3616,0.02539522873139234,3
3617,0.006921729090485517,3
3618,0.012828612591601831,3
3619,0.015763339013326213,3
3620,0.013481047774669333,3
3621,0.009647107295291798,3
3622,0.016025737145146556,3
3623,0.01589514658129778,3
3624,0.00720047262199314,3
3625,0.016525815458830997,3
3626,0.015796910734678933,3
3627,0.007814945074571306,3
3628,0.01653883517779045,3
3629,0.015927475981690743,3
3630,0.014431805082043265,3
3631,0.007061562287249336,3
3632,0.011811297570326784,3
